source;target;weight
kimiltu [wrath,];eṭemmu [ghost,];0.003
kimiltu [wrath,];bāšû [existing,];0.003
kimiltu [wrath,];amāru [appear, experience, see,];0.002
kimiltu [wrath,];paṭāru [loosen, untie,];0.002
kimiltu [wrath,];šattu [year,];0.002
kimiltu [wrath,];bašû [be, be (at hand), be(come at hand), exist, existing,];0.002
kimiltu [wrath,];maqātu [fall,];0.002
kimiltu [wrath,];waṣû [go out, going out, gone out,];0.002
kimiltu [wrath,];epēšu [do,];0.002
kimiltu [wrath,];ālu [city, ram, town, village,];0.002
kimiltu [wrath,];sinništu [woman,];0.002
kimiltu [wrath,];redû [(meaning uncertain), accompanied, accompany, accompanying, be(come) suitable, soldier,];0.002
kimiltu [wrath,];balāṭu [life, live,];0.002
kimiltu [wrath,];rubû [prince, ruler,];0.002
kimiltu [wrath,];ittu [peculiarity, sign,];0.002
kimiltu [wrath,];lemnu [bad, bad one, evil, evil one,];0.002
kimiltu [wrath,];qaqqaru [ground,];0.001
kimiltu [wrath,];libbu [(a kind of bread), inner body, interior,];0.001
kimiltu [wrath,];šiptu [incantation,];0.001
kimiltu [wrath,];dīnu [legal decision,];0.001
kimiltu [wrath,];mātu [land, sacred precinct?,];0.001
kimiltu [wrath,];pānu [front, unit,];0.001
kimiltu [wrath,];alāku [go, multiply, travel,];0.001
kimiltu [wrath,];qātu [hand,];0.001
kimiltu [wrath,];Akkad_P [?];0.001
kimiltu [wrath,];qerbu [center, centre, middle, near,];0.001
kimiltu [wrath,];PLACE [?];0.001
kimiltu [wrath,];šarru [bent, king,];0.0
libbātu [rage,];malû [abundance, be(come) full, full, matted (body) hair, matted hair,];0.008
libbātu [rage,];ašarēdu [first and foremost, first and foremost one, pre-eminent one,];0.006
libbātu [rage,];Nippur_P [?];0.006
libbātu [rage,];nêru [kill, killer, strike,];0.005
libbātu [rage,];šemû [accept (prayer), hear, heard, hearing, informed,];0.003
libbātu [rage,];Enlil [?];0.003
libbātu [rage,];ṭēmu [(fore)thought, report,];0.002
libbātu [rage,];ilu [god,];0.002
libbātu [rage,];Šamaš [?];0.002
libbātu [rage,];awīlu [man,];0.002
libbātu [rage,];alāku [go, multiply, travel,];0.002
libbātu [rage,];māru [son,];0.001
libbātu [rage,];ROYALTY [?];0.001
libbātu [rage,];bēlu [lord,];0.001
libbātu [rage,];elû [go out, go up, high, remove, tall, top, upper, upper part,];0.001
narāmtu [beloved, beloved (woman), loved one,];hīrtu [(equal ranking) wife, (equal-ranking) wife,];0.035
narāmtu [beloved, beloved (woman), loved one,];Aya [?];0.016
narāmtu [beloved, beloved (woman), loved one,];abbūtu [fatherhood,];0.013
narāmtu [beloved, beloved (woman), loved one,];kallātu [daughter-in-law,];0.01
narāmtu [beloved, beloved (woman), loved one,];ša&&ēkallu [of&&palace,];0.009
narāmtu [beloved, beloved (woman), loved one,];sekretu [enclosed (woman),];0.007
narāmtu [beloved, beloved (woman), loved one,];awû [speak,];0.006
narāmtu [beloved, beloved (woman), loved one,];damiqtu [good, good fortune,];0.006
narāmtu [beloved, beloved (woman), loved one,];lemēnu [be(come) bad,];0.006
narāmtu [beloved, beloved (woman), loved one,];Šerʾu [Furrow, Spica (in Virgo),];0.005
narāmtu [beloved, beloved (woman), loved one,];akītu [(a cultic festival),];0.005
narāmtu [beloved, beloved (woman), loved one,];dārītu [perpetuity,];0.005
narāmtu [beloved, beloved (woman), loved one,];šurbû [very great, very great one,];0.005
narāmtu [beloved, beloved (woman), loved one,];Mullissu [?];0.005
narāmtu [beloved, beloved (woman), loved one,];mahru [front, received, that can be faced,];0.004
narāmtu [beloved, beloved (woman), loved one,];narāmu [loved, loved one,];0.004
narāmtu [beloved, beloved (woman), loved one,];parāsu [cut (off), stop,];0.004
narāmtu [beloved, beloved (woman), loved one,];Ningal [?];0.004
narāmtu [beloved, beloved (woman), loved one,];rabû [be(come) big, big, big one, fourth, great, great one, set, to be big,];0.003
narāmtu [beloved, beloved (woman), loved one,];bēlūtu [lordship, rule,];0.003
narāmtu [beloved, beloved (woman), loved one,];ṣabātu [seize,];0.003
narāmtu [beloved, beloved (woman), loved one,];awātu [word,];0.003
narāmtu [beloved, beloved (woman), loved one,];Delebat [Venus,];0.003
narāmtu [beloved, beloved (woman), loved one,];palāsu [look, look (at), look at, see,];0.003
narāmtu [beloved, beloved (woman), loved one,];bēltu [lady,];0.003
narāmtu [beloved, beloved (woman), loved one,];qibītu [speech,];0.003
narāmtu [beloved, beloved (woman), loved one,];mūšabu [dwelling,];0.003
narāmtu [beloved, beloved (woman), loved one,];šuklulu [complete,];0.003
narāmtu [beloved, beloved (woman), loved one,];epištu [deed,];0.003
narāmtu [beloved, beloved (woman), loved one,];ummu [fever, heat, mother, summer,];0.003
narāmtu [beloved, beloved (woman), loved one,];Marduk [?];0.002
narāmtu [beloved, beloved (woman), loved one,];qaqqadu [head,];0.002
narāmtu [beloved, beloved (woman), loved one,];Šamaš [?];0.002
narāmtu [beloved, beloved (woman), loved one,];ilu [god,];0.002
narāmtu [beloved, beloved (woman), loved one,];rašû [acquire, acquired, be(come) red, possessing,];0.002
narāmtu [beloved, beloved (woman), loved one,];šamû [heaven, rain, sky,];0.002
narāmtu [beloved, beloved (woman), loved one,];ṭehû [approach, approaching, be(come) near, be(come) near to, coming near, near,];0.002
narāmtu [beloved, beloved (woman), loved one,];kussû [bound, chair, throne,];0.002
narāmtu [beloved, beloved (woman), loved one,];šipru [sending, work,];0.002
narāmtu [beloved, beloved (woman), loved one,];damqu [good, good one,];0.002
narāmtu [beloved, beloved (woman), loved one,];kânu [be(come permanent), be(come) permanent,];0.002
narāmtu [beloved, beloved (woman), loved one,];palû [(meaning uncertain), period of office, reign, reign (of a king),];0.002
narāmtu [beloved, beloved (woman), loved one,];wašābu [sit (down), sit (down)?,];0.002
narāmtu [beloved, beloved (woman), loved one,];šīmtu [fate, what is fixed,];0.002
narāmtu [beloved, beloved (woman), loved one,];awīlu [man,];0.001
narāmtu [beloved, beloved (woman), loved one,];epēšu [do,];0.001
narāmtu [beloved, beloved (woman), loved one,];šarru [bent, king,];0.001
narāmtu [beloved, beloved (woman), loved one,];alāku [go, multiply, travel,];0.001
narāmtu [beloved, beloved (woman), loved one,];dīnu [legal decision,];0.001
narāmtu [beloved, beloved (woman), loved one,];ūmu [day, storm(-demon),];0.001
narāmu [loved, loved one,];Mami [?];0.013
narāmu [loved, loved one,];narāmu [loved, loved one,];0.012
narāmu [loved, loved one,];Dagan [?];0.012
narāmu [loved, loved one,];šahtu [reverent, reverent one,];0.011
narāmu [loved, loved one,];šūpû [made apparent, resplendent one,];0.01
narāmu [loved, loved one,];nišītu [lifting,];0.01
narāmu [loved, loved one,];kašūšu [(divine weapon),];0.01
narāmu [loved, loved one,];migru [consent,];0.009
narāmu [loved, loved one,];naʾdu [attentive, praised,];0.009
narāmu [loved, loved one,];Enlil [?];0.008
narāmu [loved, loved one,];mušerbu [one who makes surpassing,];0.008
narāmu [loved, loved one,];anuntu [fight,];0.007
narāmu [loved, loved one,];Zarpanitu [?];0.007
narāmu [loved, loved one,];itûtu [selection,];0.007
narāmu [loved, loved one,];Ištar [?];0.006
narāmu [loved, loved one,];bukru [son,];0.006
narāmu [loved, loved one,];Marduk [?];0.006
narāmu [loved, loved one,];Erua [?];0.006
narāmu [loved, loved one,];rubû [prince, ruler,];0.006
narāmu [loved, loved one,];hišihtu [requirement,];0.006
narāmu [loved, loved one,];šašmu [(single) combat,];0.006
narāmu [loved, loved one,];Ninšiku [?];0.006
narāmu [loved, loved one,];Tašmetu [?];0.006
narāmu [loved, loved one,];meṣherūtu [childhood,];0.006
narāmu [loved, loved one,];iltu [chaff, goddess,];0.006
narāmu [loved, loved one,];ilu [god,];0.005
narāmu [loved, loved one,];rēʾû [shepherd,];0.005
narāmu [loved, loved one,];gašru [strong, strong one, very strong, very strong one,];0.005
narāmu [loved, loved one,];Ninurta [?];0.005
narāmu [loved, loved one,];išallim [be(come) favourable,];0.005
narāmu [loved, loved one,];šakkanakku [(military) governor,];0.005
narāmu [loved, loved one,];lalû [plenty,];0.005
narāmu [loved, loved one,];Aššur [?];0.005
narāmu [loved, loved one,];āhizu [informed person, one who takes,];0.005
narāmu [loved, loved one,];biblu [(action of) bringing, bringing, the (action of) bringing,];0.005
narāmu [loved, loved one,];itpēšu [expert, expert one,];0.005
narāmu [loved, loved one,];šarratu [queen,];0.005
narāmu [loved, loved one,];terṣu [pointing, stretching out,];0.005
narāmu [loved, loved one,];Aya [?];0.005
narāmu [loved, loved one,];kidudû [rites,];0.005
narāmu [loved, loved one,];ridûtu [appropriation, inheritance,];0.005
narāmu [loved, loved one,];libbu [(a kind of bread), inner body, interior,];0.004
narāmu [loved, loved one,];qardu [hero, valiant, valiant one,];0.004
narāmu [loved, loved one,];ilittu [birth,];0.004
narāmu [loved, loved one,];muttabbilu [carrying, one who maintains, servant,];0.004
narāmu [loved, loved one,];Niššiku [?];0.004
narāmu [loved, loved one,];ROYALTY [?];0.004
narāmu [loved, loved one,];binûtu [creation,];0.004
narāmu [loved, loved one,];narāmtu [beloved, beloved (woman), loved one,];0.004
narāmu [loved, loved one,];nēmequ [wisdom,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];šutadduru [constantly terrified,];0.029
palhu [fearful, fearful one, fearsome, fearsome one,];Muskaya_E [?];0.012
palhu [fearful, fearful one, fearsome, fearsome one,];adru [afraid, dark, scared, threshing floor,];0.009
palhu [fearful, fearful one, fearsome, fearsome one,];idāti [ominous condition,];0.008
palhu [fearful, fearful one, fearsome, fearsome one,];ittāti [sign,];0.007
palhu [fearful, fearful one, fearsome, fearsome one,];putuqqu [constantly attentive, regularly attentive,];0.007
palhu [fearful, fearful one, fearsome, fearsome one,];ēdēnû [single,];0.007
palhu [fearful, fearful one, fearsome, fearsome one,];wašru [submissive, submissive one,];0.006
palhu [fearful, fearful one, fearsome, fearsome one,];sissiktu [hem,];0.006
palhu [fearful, fearful one, fearsome, fearsome one,];emqu [wise, wise one,];0.006
palhu [fearful, fearful one, fearsome, fearsome one,];rāšû [affected, creditor, one who acquires, owner, rich,];0.006
palhu [fearful, fearful one, fearsome, fearsome one,];niqittu [anxiety, retaliation,];0.006
palhu [fearful, fearful one, fearsome, fearsome one,];rahṣu [confident, devastated, drenched, flooded, submerged,];0.006
palhu [fearful, fearful one, fearsome, fearsome one,];lumnu [evil,];0.005
palhu [fearful, fearful one, fearsome, fearsome one,];salāmu [amity, be(come) at peace, be(come) at peace (with someone),];0.005
palhu [fearful, fearful one, fearsome, fearsome one,];pānu [front, unit,];0.005
palhu [fearful, fearful one, fearsome, fearsome one,];ilu [god,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];mūšu [night,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];ešertu [chapel, group of ten,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];šeʾû [seek, seek (out),];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];hiṭītu [shortfall,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];naṣru [guarded, guarded one,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];agû [tiara, wave,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];zāninu [providing, provisioner,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];Gimiraya_E [?];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];asû [physician,];0.004
palhu [fearful, fearful one, fearsome, fearsome one,];ṭābu [favourable, good, sweet,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];ittu [peculiarity, sign,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];qabû [said, say, speech, spoken,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];šakkanakku [(military) governor,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];narāmu [loved, loved one,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];uznu [ear,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];libbu [(a kind of bread), inner body, interior,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];rašû [acquire, acquired, be(come) red, possessing,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];Bel [?];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];šarru [bent, king,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];Ebabbar_P [?];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];mayyālu [bed,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];šittu [excrement, remnant, sleep,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];Ezida_P [?];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];muddišu [one who renews, restorer,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];alāku [go, multiply, travel,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];ṣillu [shade,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];râbu [quake, replace, tremble,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];qâlu [pay attention,];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];Urarṭaya_E [?];0.003
palhu [fearful, fearful one, fearsome, fearsome one,];šemû [accept (prayer), hear, heard, hearing, informed,];0.002
palhu [fearful, fearful one, fearsome, fearsome one,];nabû [call, called, called one, name,];0.002
palhu [fearful, fearful one, fearsome, fearsome one,];bēlu [lord,];0.002
palhu [fearful, fearful one, fearsome, fearsome one,];lemnu [bad, bad one, evil, evil one,];0.002
palāhu [be(come) afraid, fear,];rasānu [soak,];0.01
palāhu [be(come) afraid, fear,];namurratu [awe-inspiring radiance,];0.009
palāhu [be(come) afraid, fear,];nakādu [beat,];0.008
palāhu [be(come) afraid, fear,];Belet-Arbail [?];0.008
palāhu [be(come) afraid, fear,];rāsinūtu [activity of tanner,];0.007
palāhu [be(come) afraid, fear,];šitmuru [praised, very wild,];0.007
palāhu [be(come) afraid, fear,];naquttu [critical situation,];0.007
palāhu [be(come) afraid, fear,];tārītu [nurse,];0.007
palāhu [be(come) afraid, fear,];haṣāṣu [erect (reed hut), snap off,];0.006
palāhu [be(come) afraid, fear,];kakku [stick, weapon,];0.006
palāhu [be(come) afraid, fear,];palāhu [be(come) afraid, fear,];0.006
palāhu [be(come) afraid, fear,];šarru [bent, king,];0.005
palāhu [be(come) afraid, fear,];ilu [god,];0.005
palāhu [be(come) afraid, fear,];niqittu [anxiety, retaliation,];0.005
palāhu [be(come) afraid, fear,];galātu [tremble,];0.005
palāhu [be(come) afraid, fear,];pānu [front, unit,];0.005
palāhu [be(come) afraid, fear,];munehhu [who repulses,];0.005
palāhu [be(come) afraid, fear,];egû [be(come) lazy, negligent,];0.005
palāhu [be(come) afraid, fear,];anzillu [taboo,];0.005
palāhu [be(come) afraid, fear,];galû [be deported, be(come) deported,];0.005
palāhu [be(come) afraid, fear,];libbu [(a kind of bread), inner body, interior,];0.004
palāhu [be(come) afraid, fear,];napištu [throat,];0.004
palāhu [be(come) afraid, fear,];tāhāzu [battle,];0.004
palāhu [be(come) afraid, fear,];ashar [(a kind of stone),];0.004
palāhu [be(come) afraid, fear,];ṣabātu [seize,];0.004
palāhu [be(come) afraid, fear,];muhhu [skull,];0.004
palāhu [be(come) afraid, fear,];nadānu [gift, give,];0.004
palāhu [be(come) afraid, fear,];baṭlu [ceased,];0.004
palāhu [be(come) afraid, fear,];dannu [(large)vat, strong, strong one,];0.004
palāhu [be(come) afraid, fear,];ezēbu [leave,];0.004
palāhu [be(come) afraid, fear,];Arbakku_P [?];0.004
palāhu [be(come) afraid, fear,];šarrūtu [kingship,];0.004
palāhu [be(come) afraid, fear,];wašāru [sink down,];0.004
palāhu [be(come) afraid, fear,];bēlu [lord,];0.004
palāhu [be(come) afraid, fear,];ilūtu [divinity, godhead,];0.004
palāhu [be(come) afraid, fear,];wašru [submissive, submissive one,];0.004
palāhu [be(come) afraid, fear,];mūdû [knower, knowing,];0.004
palāhu [be(come) afraid, fear,];Yaudayu_E [?];0.004
palāhu [be(come) afraid, fear,];Gimirayu_E [?];0.004
palāhu [be(come) afraid, fear,];kizû [animal-trainer,];0.004
palāhu [be(come) afraid, fear,];harādu [be(come) awake,];0.004
palāhu [be(come) afraid, fear,];tukkulu [encouraged,];0.004
palāhu [be(come) afraid, fear,];abu&&abu [father&&father,];0.004
palāhu [be(come) afraid, fear,];bâšu [be(come) ashamed, come to shame,];0.003
palāhu [be(come) afraid, fear,];šakānu [put,];0.003
palāhu [be(come) afraid, fear,];ālu [city, ram, town, village,];0.003
palāhu [be(come) afraid, fear,];kappu [curved, hand, wing,];0.003
palāhu [be(come) afraid, fear,];zikru [utterance,];0.003
palāhu [be(come) afraid, fear,];pû [chaff, mouth,];0.003
palāhu [be(come) afraid, fear,];qaštu [bow,];0.003
pardu [afraid, frightened, terrifying,];šuttu [dream,];0.032
pardu [afraid, frightened, terrifying,];hinqu [constriction,];0.024
pardu [afraid, frightened, terrifying,];šibsātu [anger,];0.017
pardu [afraid, frightened, terrifying,];parsu [cut off, divided, divided one,];0.015
pardu [afraid, frightened, terrifying,];dalhu [troubled, troubled one,];0.013
pardu [afraid, frightened, terrifying,];lemnu [bad, bad one, evil, evil one,];0.012
pardu [afraid, frightened, terrifying,];ittu [peculiarity, sign,];0.012
pardu [afraid, frightened, terrifying,];šāʾilu [asker, dream interpreter,];0.012
pardu [afraid, frightened, terrifying,];muhalliqu [one who destroys, one who loses,];0.01
pardu [afraid, frightened, terrifying,];mūtu [death,];0.008
pardu [afraid, frightened, terrifying,];liptu [(sense of) touch, attack (of illness), touch, undertaking,];0.008
pardu [afraid, frightened, terrifying,];têrtu [instruction,];0.007
pardu [afraid, frightened, terrifying,];mūšu [night,];0.006
pardu [afraid, frightened, terrifying,];šerru [(young) child,];0.006
pardu [afraid, frightened, terrifying,];nâlu [lie down, lie down (to sleep),];0.006
pardu [afraid, frightened, terrifying,];išû [have, having,];0.005
pardu [afraid, frightened, terrifying,];waldu [born,];0.005
pardu [afraid, frightened, terrifying,];alaktu [way,];0.005
pardu [afraid, frightened, terrifying,];mītu [dead, dead man, dead person,];0.004
pardu [afraid, frightened, terrifying,];tarṣu [before, correct, extent, straight, stretched out,];0.004
pardu [afraid, frightened, terrifying,];haṭû [defective, do wrong,];0.004
pardu [afraid, frightened, terrifying,];šīru [flesh, ominous part,];0.003
pardu [afraid, frightened, terrifying,];šamšu [sun,];0.003
pardu [afraid, frightened, terrifying,];īnu [eye,];0.003
pardu [afraid, frightened, terrifying,];antallû [eclipse,];0.003
pardu [afraid, frightened, terrifying,];ṭābu [favourable, good, sweet,];0.003
pardu [afraid, frightened, terrifying,];lumnu [evil,];0.003
pardu [afraid, frightened, terrifying,];awātu [word,];0.003
pardu [afraid, frightened, terrifying,];naqû [pour (a libation), poured, sacrifice,];0.003
pardu [afraid, frightened, terrifying,];adānu [fixed date, fixed time,];0.003
pardu [afraid, frightened, terrifying,];ilu [god,];0.002
pardu [afraid, frightened, terrifying,];paṭāru [loosen, untie,];0.002
pardu [afraid, frightened, terrifying,];pašāru [loosen, release,];0.002
pardu [afraid, frightened, terrifying,];zēru [hated, hated one, seed, seed(s), seed-measure,];0.002
pardu [afraid, frightened, terrifying,];lawû [besieged, surround, surrounded,];0.002
pardu [afraid, frightened, terrifying,];kīnu [correct, permanent, permanent one, true,];0.002
pardu [afraid, frightened, terrifying,];immeru [ram, sheep,];0.002
pardu [afraid, frightened, terrifying,];malû [abundance, be(come) full, full, matted (body) hair, matted hair,];0.002
pardu [afraid, frightened, terrifying,];nišu [people,];0.001
pardu [afraid, frightened, terrifying,];libbu [(a kind of bread), inner body, interior,];0.001
pardu [afraid, frightened, terrifying,];šakānu [put,];0.001
pardu [afraid, frightened, terrifying,];izuzzu [stand,];0.001
pardu [afraid, frightened, terrifying,];ēkallu [palace,];0.001
pardu [afraid, frightened, terrifying,];mahru [front, received, that can be faced,];0.001
pardu [afraid, frightened, terrifying,];qātu [hand,];0.001
pardu [afraid, frightened, terrifying,];šattu [year,];0.001
pardu [afraid, frightened, terrifying,];kašādu [reach,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];nashu [deportee, torn, torn out,];0.031
parādu [be(come) fearful, be(come) scared, separate oneself,];tamītu [oath,];0.029
parādu [be(come) fearful, be(come) scared, separate oneself,];šupêlu [exchange,];0.025
parādu [be(come) fearful, be(come) scared, separate oneself,];bēru [distant, double hour, selected, unit,];0.02
parādu [be(come) fearful, be(come) scared, separate oneself,];enû [change, changed, overturned,];0.019
parādu [be(come) fearful, be(come) scared, separate oneself,];māru&&bārû [son&&diviner,];0.019
parādu [be(come) fearful, be(come) scared, separate oneself,];kūnu [be(come) permanent, firm, firmness,];0.017
parādu [be(come) fearful, be(come) scared, separate oneself,];šâlu [ask, rejoice,];0.014
parādu [be(come) fearful, be(come) scared, separate oneself,];pû [chaff, mouth,];0.012
parādu [be(come) fearful, be(come) scared, separate oneself,];gilittu [terror,];0.01
parādu [be(come) fearful, be(come) scared, separate oneself,];pirittu [terror,];0.01
parādu [be(come) fearful, be(come) scared, separate oneself,];labšu [clothed,];0.008
parādu [be(come) fearful, be(come) scared, separate oneself,];išallim [be(come) favourable,];0.007
parādu [be(come) fearful, be(come) scared, separate oneself,];wardatu&&lilî [girl&&(a demon),];0.006
parādu [be(come) fearful, be(come) scared, separate oneself,];pašāšu [anoint,];0.006
parādu [be(come) fearful, be(come) scared, separate oneself,];Šamaš [?];0.006
parādu [be(come) fearful, be(come) scared, separate oneself,];rabû [be(come) big, big, big one, fourth, great, great one, set, to be big,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];haṭû [defective, do wrong,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];ardu [slave,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];aršu [dirty,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];qātu [hand,];0.004
parādu [be(come) fearful, be(come) scared, separate oneself,];šatû [drink, knotted,];0.004
parādu [be(come) fearful, be(come) scared, separate oneself,];mazzāzu [position,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];Suhurmašu [Capricorn, Goatfish,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];ištaru [goddess,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];laptu [touched, turnip,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];bennu [epilepsy,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];bēlu [lord,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];ṣubātu [textile,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];ginû [child, regular contribution, regular contribution (to temple),];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];mūšu [night,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];amāru [appear, experience, see,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];Zappu [Bristle, Pleiades,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];tebû [arise, arisen, get up, rising,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];mayyālu [bed,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];ewû [become, changed, twisted,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];lapātu [touch,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];akālu [eat, hurt,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];itû [boundary, river bank,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];ṣerru [enmity, snake, socket for doorpost,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];qaqqaru [ground,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];ilu [god,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];awīlu [man,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];nasāhu [tear out,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];šasû [shout,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];apālu [answer, pay,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];šubtu [dwelling, seat,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];luʾʾû [sullied, sully,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];annu [(word of) consent,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];kīnu [correct, permanent, permanent one, true,];0.001
pirittu [terror,];gilittu [terror,];0.038
pirittu [terror,];adirtu [fear, gloominess,];0.025
pirittu [terror,];hūṣu [pain,];0.024
pirittu [terror,];ašuštu [affliction,];0.024
pirittu [terror,];arurtu [famine,];0.018
pirittu [terror,];hātu [terror, the sign HAD₂,];0.017
pirittu [terror,];agašgû [youngest son,];0.015
pirittu [terror,];mūšu [night,];0.01
pirittu [terror,];puhpuhhû [quarrel, squabble,];0.01
pirittu [terror,];diliptu [sleeplessnes, sleeplessness,];0.009
pirittu [terror,];qūlu [silence,];0.009
pirittu [terror,];parādu [be(come) fearful, be(come) scared, separate oneself,];0.009
pirittu [terror,];māru&&bārû [son&&diviner,];0.009
pirittu [terror,];labšu [clothed,];0.009
pirittu [terror,];kabbaru [very thick,];0.008
pirittu [terror,];hīpu [break, break(age), purified,];0.008
pirittu [terror,];arratu [curse,];0.008
pirittu [terror,];tamītu [oath,];0.008
pirittu [terror,];nashu [deportee, torn, torn out,];0.008
pirittu [terror,];aršu [dirty,];0.008
pirittu [terror,];nissatu [wailing,];0.006
pirittu [terror,];ṣubātu [textile,];0.006
pirittu [terror,];ginû [child, regular contribution, regular contribution (to temple),];0.006
pirittu [terror,];kūnu [be(come) permanent, firm, firmness,];0.006
pirittu [terror,];enû [change, changed, overturned,];0.005
pirittu [terror,];šupêlu [exchange,];0.005
pirittu [terror,];šapāku [heap up,];0.004
pirittu [terror,];ṣāltu [combat,];0.004
pirittu [terror,];kūru [depression, kiln,];0.004
pirittu [terror,];šatû [drink, knotted,];0.004
pirittu [terror,];pašāšu [anoint,];0.004
pirittu [terror,];libbu [(a kind of bread), inner body, interior,];0.003
pirittu [terror,];amāru [appear, experience, see,];0.003
pirittu [terror,];pû [chaff, mouth,];0.003
pirittu [terror,];ardu [slave,];0.003
pirittu [terror,];luʾʾû [sullied, sully,];0.003
pirittu [terror,];akālu [eat, hurt,];0.003
pirittu [terror,];ittu [peculiarity, sign,];0.002
pirittu [terror,];šaqû [be(come) high, give to drink, high, high one, irrigated,];0.002
pirittu [terror,];kanāšu [bow down, gather in,];0.002
pirittu [terror,];rapšu [wide,];0.002
pirittu [terror,];irtu [(a kind of song), breast, chest,];0.002
pirittu [terror,];qātu [hand,];0.002
pirittu [terror,];rašû [acquire, acquired, be(come) red, possessing,];0.002
pirittu [terror,];awīlūtu [humanity, mankind,];0.002
pirittu [terror,];ṭūbu [goodness,];0.002
pirittu [terror,];lapātu [touch,];0.002
pirittu [terror,];dabābu [speak, talk,];0.001
pirittu [terror,];mādu [many,];0.001
pirittu [terror,];šakānu [put,];0.001
pulhu [fearsomeness, terror,];melemmu [fearsome radiance,];0.042
pulhu [fearsomeness, terror,];sahāpu [envelop, overwhelm,];0.028
pulhu [fearsomeness, terror,];urbu [(a work gang),];0.01
pulhu [fearsomeness, terror,];šalšu [third,];0.007
pulhu [fearsomeness, terror,];Aššur [?];0.006
pulhu [fearsomeness, terror,];Hubuškayu_E [?];0.006
pulhu [fearsomeness, terror,];Gilzanayu_E [?];0.006
pulhu [fearsomeness, terror,];napālu [(meaning uncertain), dig, dig out,];0.006
pulhu [fearsomeness, terror,];naqāru [demolish,];0.006
pulhu [fearsomeness, terror,];bēlūtu [lordship, rule,];0.006
pulhu [fearsomeness, terror,];Ṣidunu_P [?];0.006
pulhu [fearsomeness, terror,];Mazamua_P [?];0.005
pulhu [fearsomeness, terror,];maddattu [payment,];0.005
