source;target;weight
pardu [afraid, frightened, terrifying,];izuzzu [stand,];0.001
pardu [afraid, frightened, terrifying,];ēkallu [palace,];0.001
pardu [afraid, frightened, terrifying,];mahru [front, received, that can be faced,];0.001
pardu [afraid, frightened, terrifying,];qātu [hand,];0.001
pardu [afraid, frightened, terrifying,];šattu [year,];0.001
pardu [afraid, frightened, terrifying,];kašādu [reach,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];nashu [deportee, torn, torn out,];0.031
parādu [be(come) fearful, be(come) scared, separate oneself,];tamītu [oath,];0.029
parādu [be(come) fearful, be(come) scared, separate oneself,];šupêlu [exchange,];0.025
parādu [be(come) fearful, be(come) scared, separate oneself,];bēru [distant, double hour, selected, unit,];0.02
parādu [be(come) fearful, be(come) scared, separate oneself,];enû [change, changed, overturned,];0.019
parādu [be(come) fearful, be(come) scared, separate oneself,];māru&&bārû [son&&diviner,];0.019
parādu [be(come) fearful, be(come) scared, separate oneself,];kūnu [be(come) permanent, firm, firmness,];0.017
parādu [be(come) fearful, be(come) scared, separate oneself,];šâlu [ask, rejoice,];0.014
parādu [be(come) fearful, be(come) scared, separate oneself,];pû [chaff, mouth,];0.012
parādu [be(come) fearful, be(come) scared, separate oneself,];gilittu [terror,];0.01
parādu [be(come) fearful, be(come) scared, separate oneself,];pirittu [terror,];0.01
parādu [be(come) fearful, be(come) scared, separate oneself,];labšu [clothed,];0.008
parādu [be(come) fearful, be(come) scared, separate oneself,];išallim [be(come) favourable,];0.007
parādu [be(come) fearful, be(come) scared, separate oneself,];wardatu&&lilî [girl&&(a demon),];0.006
parādu [be(come) fearful, be(come) scared, separate oneself,];pašāšu [anoint,];0.006
parādu [be(come) fearful, be(come) scared, separate oneself,];Šamaš [?];0.006
parādu [be(come) fearful, be(come) scared, separate oneself,];rabû [be(come) big, big, big one, fourth, great, great one, set, to be big,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];haṭû [defective, do wrong,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];ardu [slave,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];aršu [dirty,];0.005
parādu [be(come) fearful, be(come) scared, separate oneself,];qātu [hand,];0.004
parādu [be(come) fearful, be(come) scared, separate oneself,];šatû [drink, knotted,];0.004
parādu [be(come) fearful, be(come) scared, separate oneself,];mazzāzu [position,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];Suhurmašu [Capricorn, Goatfish,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];ištaru [goddess,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];laptu [touched, turnip,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];bennu [epilepsy,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];bēlu [lord,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];ṣubātu [textile,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];ginû [child, regular contribution, regular contribution (to temple),];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];mūšu [night,];0.003
parādu [be(come) fearful, be(come) scared, separate oneself,];amāru [appear, experience, see,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];Zappu [Bristle, Pleiades,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];tebû [arise, arisen, get up, rising,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];mayyālu [bed,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];ewû [become, changed, twisted,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];lapātu [touch,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];akālu [eat, hurt,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];itû [boundary, river bank,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];ṣerru [enmity, snake, socket for doorpost,];0.002
parādu [be(come) fearful, be(come) scared, separate oneself,];qaqqaru [ground,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];ilu [god,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];awīlu [man,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];nasāhu [tear out,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];šasû [shout,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];apālu [answer, pay,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];šubtu [dwelling, seat,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];luʾʾû [sullied, sully,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];annu [(word of) consent,];0.001
parādu [be(come) fearful, be(come) scared, separate oneself,];kīnu [correct, permanent, permanent one, true,];0.001
pirittu [terror,];gilittu [terror,];0.038
pirittu [terror,];adirtu [fear, gloominess,];0.025
pirittu [terror,];hūṣu [pain,];0.024
pirittu [terror,];ašuštu [affliction,];0.024
pirittu [terror,];arurtu [famine,];0.018
pirittu [terror,];hātu [terror, the sign HAD₂,];0.017
pirittu [terror,];agašgû [youngest son,];0.015
pirittu [terror,];mūšu [night,];0.01
pirittu [terror,];puhpuhhû [quarrel, squabble,];0.01
pirittu [terror,];diliptu [sleeplessnes, sleeplessness,];0.009
pirittu [terror,];qūlu [silence,];0.009
pirittu [terror,];parādu [be(come) fearful, be(come) scared, separate oneself,];0.009
pirittu [terror,];māru&&bārû [son&&diviner,];0.009
pirittu [terror,];labšu [clothed,];0.009
pirittu [terror,];kabbaru [very thick,];0.008
pirittu [terror,];hīpu [break, break(age), purified,];0.008
pirittu [terror,];arratu [curse,];0.008
pirittu [terror,];tamītu [oath,];0.008
pirittu [terror,];nashu [deportee, torn, torn out,];0.008
pirittu [terror,];aršu [dirty,];0.008
pirittu [terror,];nissatu [wailing,];0.006
pirittu [terror,];ṣubātu [textile,];0.006
pirittu [terror,];ginû [child, regular contribution, regular contribution (to temple),];0.006
pirittu [terror,];kūnu [be(come) permanent, firm, firmness,];0.006
pirittu [terror,];enû [change, changed, overturned,];0.005
pirittu [terror,];šupêlu [exchange,];0.005
pirittu [terror,];šapāku [heap up,];0.004
pirittu [terror,];ṣāltu [combat,];0.004
pirittu [terror,];kūru [depression, kiln,];0.004
pirittu [terror,];šatû [drink, knotted,];0.004
pirittu [terror,];pašāšu [anoint,];0.004
pirittu [terror,];libbu [(a kind of bread), inner body, interior,];0.003
pirittu [terror,];amāru [appear, experience, see,];0.003
pirittu [terror,];pû [chaff, mouth,];0.003
pirittu [terror,];ardu [slave,];0.003
pirittu [terror,];luʾʾû [sullied, sully,];0.003
pirittu [terror,];akālu [eat, hurt,];0.003
pirittu [terror,];ittu [peculiarity, sign,];0.002
pirittu [terror,];šaqû [be(come) high, give to drink, high, high one, irrigated,];0.002
pirittu [terror,];kanāšu [bow down, gather in,];0.002
pirittu [terror,];rapšu [wide,];0.002
pirittu [terror,];irtu [(a kind of song), breast, chest,];0.002
pirittu [terror,];qātu [hand,];0.002
pirittu [terror,];rašû [acquire, acquired, be(come) red, possessing,];0.002
pirittu [terror,];awīlūtu [humanity, mankind,];0.002
pirittu [terror,];ṭūbu [goodness,];0.002
pirittu [terror,];lapātu [touch,];0.002
pirittu [terror,];dabābu [speak, talk,];0.001
pirittu [terror,];mādu [many,];0.001
pirittu [terror,];šakānu [put,];0.001
pulhu [fearsomeness, terror,];melemmu [fearsome radiance,];0.042
pulhu [fearsomeness, terror,];sahāpu [envelop, overwhelm,];0.028
pulhu [fearsomeness, terror,];urbu [(a work gang),];0.01
pulhu [fearsomeness, terror,];šalšu [third,];0.007
pulhu [fearsomeness, terror,];Aššur [?];0.006
pulhu [fearsomeness, terror,];Hubuškayu_E [?];0.006
pulhu [fearsomeness, terror,];Gilzanayu_E [?];0.006
pulhu [fearsomeness, terror,];napālu [(meaning uncertain), dig, dig out,];0.006
pulhu [fearsomeness, terror,];naqāru [demolish,];0.006
pulhu [fearsomeness, terror,];bēlūtu [lordship, rule,];0.006
pulhu [fearsomeness, terror,];Ṣidunu_P [?];0.006
pulhu [fearsomeness, terror,];Mazamua_P [?];0.005
pulhu [fearsomeness, terror,];maddattu [payment,];0.005
pulhu [fearsomeness, terror,];warādu [descend, go down,];0.005
pulhu [fearsomeness, terror,];Que_E [?];0.005
pulhu [fearsomeness, terror,];ālu [city, ram, town, village,];0.004
pulhu [fearsomeness, terror,];išātu [fire,];0.004
pulhu [fearsomeness, terror,];ezēbu [leave,];0.004
pulhu [fearsomeness, terror,];namurratu [awe-inspiring radiance,];0.004
pulhu [fearsomeness, terror,];tabāku [heap up, pour (out), pour out,];0.004
pulhu [fearsomeness, terror,];Hatti_P [?];0.004
pulhu [fearsomeness, terror,];kadrû [present,];0.004
pulhu [fearsomeness, terror,];takkassu [(small) block of stone, unworked block,];0.004
pulhu [fearsomeness, terror,];napištu [throat,];0.003
pulhu [fearsomeness, terror,];qerēbu [approach, be(come) close,];0.003
pulhu [fearsomeness, terror,];bēlu [lord,];0.003
pulhu [fearsomeness, terror,];šēpu [foot,];0.003
pulhu [fearsomeness, terror,];ṣabātu [seize,];0.003
pulhu [fearsomeness, terror,];šadû [(a mineral component of glaze), east, east wind, mountain, mountain(s),];0.003
pulhu [fearsomeness, terror,];ṣimittu [(an architectural feature), binding,];0.003
pulhu [fearsomeness, terror,];līṭu [hostage, sketch,];0.003
pulhu [fearsomeness, terror,];ṣarāpu [be(come) loud, burn,];0.003
pulhu [fearsomeness, terror,];liwītu [circumference, entourage, packaging, rim,];0.003
pulhu [fearsomeness, terror,];šarāpu [burn,];0.003
pulhu [fearsomeness, terror,];Namri_P [?];0.003
pulhu [fearsomeness, terror,];redû [(meaning uncertain), accompanied, accompany, accompanying, be(come) suitable, soldier,];0.003
pulhu [fearsomeness, terror,];gerru [way,];0.003
pulhu [fearsomeness, terror,];wardūtu [slavery,];0.003
pulhu [fearsomeness, terror,];mūrnisqu [select young animal,];0.003
pulhu [fearsomeness, terror,];ṣēru [back,];0.002
pulhu [fearsomeness, terror,];dâku [kill, killed,];0.002
pulhu [fearsomeness, terror,];biltu [fruit-bearing, load,];0.002
pulhu [fearsomeness, terror,];kakku [stick, weapon,];0.002
pulhu [fearsomeness, terror,];Kalhu_P [?];0.002
pulhu [fearsomeness, terror,];nabalkutu [cross over, crossed over, having crossed over,];0.002
pulhu [fearsomeness, terror,];ROYALTY [?];0.002
pulhu [fearsomeness, terror,];namāšu [set (o.s.) in motion, set (oneself) in motion, set oneself in motion,];0.002
pulhu [fearsomeness, terror,];ebēru [cross, cross over,];0.002
pulhu [fearsomeness, terror,];ramānu [self,];0.002
pulhu [fearsomeness, terror,];Marduk [?];0.002
puluhtu [awesomeness, fear(someness),];sahāpu [envelop, overwhelm,];0.014
puluhtu [awesomeness, fear(someness),];hātu [terror, the sign HAD₂,];0.013
puluhtu [awesomeness, fear(someness),];pariktu [(a wall or fence), blockage, injustice,];0.008
puluhtu [awesomeness, fear(someness),];rašubbatu [awesomeness, terrifying appearance,];0.007
puluhtu [awesomeness, fear(someness),];Dilmun_P [?];0.007
puluhtu [awesomeness, fear(someness),];dāṣtu [treachery,];0.007
puluhtu [awesomeness, fear(someness),];melemmu [fearsome radiance,];0.006
puluhtu [awesomeness, fear(someness),];kišukku [captivity, grating?,];0.006
puluhtu [awesomeness, fear(someness),];namurratu [awe-inspiring radiance,];0.006
puluhtu [awesomeness, fear(someness),];namrīru [awe-inspiring radiance,];0.006
puluhtu [awesomeness, fear(someness),];ṣâlu [fight,];0.006
puluhtu [awesomeness, fear(someness),];dāʾipu [one who knocks, one who pushes away, repeller,];0.005
puluhtu [awesomeness, fear(someness),];ilūtu [divinity, godhead,];0.005
puluhtu [awesomeness, fear(someness),];rāšû [affected, creditor, one who acquires, owner, rich,];0.005
puluhtu [awesomeness, fear(someness),];šarrūtu [kingship,];0.005
puluhtu [awesomeness, fear(someness),];putuqqu [constantly attentive, regularly attentive,];0.005
puluhtu [awesomeness, fear(someness),];rašû [acquire, acquired, be(come) red, possessing,];0.005
puluhtu [awesomeness, fear(someness),];zaʾānu [be(come) adorned,];0.005
puluhtu [awesomeness, fear(someness),];rakbû [messenger, mounted messenger,];0.005
puluhtu [awesomeness, fear(someness),];ilu [god,];0.004
puluhtu [awesomeness, fear(someness),];malû [abundance, be(come) full, full, matted (body) hair, matted hair,];0.004
puluhtu [awesomeness, fear(someness),];mašālu [equal,];0.004
puluhtu [awesomeness, fear(someness),];apluhtu [armour,];0.004
puluhtu [awesomeness, fear(someness),];šahtu [reverent, reverent one,];0.004
puluhtu [awesomeness, fear(someness),];emqu [wise, wise one,];0.004
puluhtu [awesomeness, fear(someness),];šeʾû [seek, seek (out),];0.004
puluhtu [awesomeness, fear(someness),];nibītu [naming,];0.004
puluhtu [awesomeness, fear(someness),];rūqu [distance, distant, distant one,];0.004
puluhtu [awesomeness, fear(someness),];Elamtu_P [?];0.004
puluhtu [awesomeness, fear(someness),];rasābu [smite,];0.004
puluhtu [awesomeness, fear(someness),];idu [arm,];0.003
puluhtu [awesomeness, fear(someness),];tuqumtu [battle,];0.003
puluhtu [awesomeness, fear(someness),];anantu [battle,];0.003
puluhtu [awesomeness, fear(someness),];šērtu [guilt, morning,];0.003
puluhtu [awesomeness, fear(someness),];gallû [(a demon),];0.003
puluhtu [awesomeness, fear(someness),];imnu [right (side), right (side, hand),];0.003
puluhtu [awesomeness, fear(someness),];ṣerretu [mane, nose-rope,];0.003
puluhtu [awesomeness, fear(someness),];Sebettu [Pleiades, the Pleiades,];0.003
puluhtu [awesomeness, fear(someness),];šahātu [armpit, be(come) afraid, wash (off),];0.003
puluhtu [awesomeness, fear(someness),];ištaru [goddess,];0.003
puluhtu [awesomeness, fear(someness),];lamādu [learn,];0.003
puluhtu [awesomeness, fear(someness),];edû [flood, know, known,];0.003
puluhtu [awesomeness, fear(someness),];qarāru [writhe,];0.003
puluhtu [awesomeness, fear(someness),];Barsip_P [?];0.003
puluhtu [awesomeness, fear(someness),];tukultu [trust,];0.003
puluhtu [awesomeness, fear(someness),];binûtu [creation,];0.003
puluhtu [awesomeness, fear(someness),];kayyānu [constant,];0.003
puluhtu [awesomeness, fear(someness),];awû [speak,];0.003
puluhtu [awesomeness, fear(someness),];rabû [be(come) big, big, big one, fourth, great, great one, set, to be big,];0.003
puluhtu [awesomeness, fear(someness),];Ezida_P [?];0.003
ādiru [fearful?, full of awe,];tuqumtu [battle,];0.021
ādiru [fearful?, full of awe,];āpiru [crowned one,];0.02
ādiru [fearful?, full of awe,];mulaʾʾiṭu [one who encircles, one who keeps in check,];0.017
ādiru [fearful?, full of awe,];šāninu [rival,];0.015
ādiru [fearful?, full of awe,];išû [have, having,];0.014
ādiru [fearful?, full of awe,];mušaknišu [one who makes someone bow down, one who subjugates,];0.012
ādiru [fearful?, full of awe,];pādû [forgiving, merciful one,];0.012
ādiru [fearful?, full of awe,];tabrītu [(nocturnal) vision, vision,];0.011
ādiru [fearful?, full of awe,];māhiru [opponent, stockade,];0.011
ādiru [fearful?, full of awe,];šalummatu [radiance,];0.011
ādiru [fearful?, full of awe,];muribbu [one who makes tremble,];0.011
ādiru [fearful?, full of awe,];gapšu [arisen,];0.01
ādiru [fearful?, full of awe,];akṣu [brazen, brazen one,];0.01
ādiru [fearful?, full of awe,];ušumgallu [great dragon, lion-dragon,];0.009
ādiru [fearful?, full of awe,];anantu [battle,];0.008
ādiru [fearful?, full of awe,];rēʾû [shepherd,];0.007
ādiru [fearful?, full of awe,];uršānu [warrior,];0.007
ādiru [fearful?, full of awe,];šašmu [(single) combat,];0.007
ādiru [fearful?, full of awe,];kibru [bank, riverbank,];0.006
ādiru [fearful?, full of awe,];edû [flood, know, known,];0.006
ādiru [fearful?, full of awe,];tizqāru [exalted, supreme, supreme one,];0.006
ādiru [fearful?, full of awe,];ekdu [wild,];0.006
ādiru [fearful?, full of awe,];dandannu [all-powerful, all-powerful one,];0.005
ādiru [fearful?, full of awe,];mukillu [holder,];0.005
ādiru [fearful?, full of awe,];namurratu [awe-inspiring radiance,];0.004
ādiru [fearful?, full of awe,];gitmālu [perfect, perfect one, perfect(?), perfection,];0.004
ādiru [fearful?, full of awe,];pāṭu [border, edge,];0.003
ādiru [fearful?, full of awe,];kiṣru [knot,];0.003
ādiru [fearful?, full of awe,];tāhāzu [battle,];0.003
ādiru [fearful?, full of awe,];qaštu [bow,];0.003
ādiru [fearful?, full of awe,];qarrādu [hero, warlike,];0.003
ādiru [fearful?, full of awe,];šarru [bent, king,];0.002
ādiru [fearful?, full of awe,];kalû [all, held (back), held back, hold (back), lamentation priest, lamentation-priest, orpiment, orpiment?, totality,];0.002
ādiru [fearful?, full of awe,];rubû [prince, ruler,];0.002
ādiru [fearful?, full of awe,];bēlūtu [lordship, rule,];0.002
ādiru [fearful?, full of awe,];labšu [clothed,];0.002
ādiru [fearful?, full of awe,];gimru [totality,];0.001
ādiru [fearful?, full of awe,];bēlu [lord,];0.001
ādiru [fearful?, full of awe,];dannu [(large)vat, strong, strong one,];0.001
ādiru [fearful?, full of awe,];ālu [city, ram, town, village,];0.001
ādiru [fearful?, full of awe,];Aššur [?];0.001
ādiru [fearful?, full of awe,];ilu [god,];0.001
ādiru [fearful?, full of awe,];epēšu [do,];0.001
ādiru [fearful?, full of awe,];mātu [land, sacred precinct?,];0.001
ādiru [fearful?, full of awe,];PERSON [?];0.0
šahtu [reverent, reverent one,];wašru [submissive, submissive one,];0.026
šahtu [reverent, reverent one,];putuqqu [constantly attentive, regularly attentive,];0.017
šahtu [reverent, reverent one,];naʾdu [attentive, praised,];0.011
šahtu [reverent, reverent one,];narāmu [loved, loved one,];0.01
šahtu [reverent, reverent one,];Dagan [?];0.009
šahtu [reverent, reverent one,];kašūšu [(divine weapon),];0.009
šahtu [reverent, reverent one,];zāninu [providing, provisioner,];0.009
šahtu [reverent, reverent one,];targīgu [evildoer,];0.007
šahtu [reverent, reverent one,];mušteʾʾû [one who keeps searching, repeatedly searching, repeatedly searching one, who visits assiduously,];0.007
šahtu [reverent, reverent one,];šakkanakku [(military) governor,];0.007
šahtu [reverent, reverent one,];mutnennû [one who prays much, pious, who prays much,];0.007
šahtu [reverent, reverent one,];mēsū [cult,];0.006
šahtu [reverent, reverent one,];rubû [prince, ruler,];0.006
šahtu [reverent, reverent one,];migru [consent,];0.006
šahtu [reverent, reverent one,];nindabû [(food) offering,];0.006
šahtu [reverent, reverent one,];terṣu [pointing, stretching out,];0.006
šahtu [reverent, reverent one,];iltu [chaff, goddess,];0.006
šahtu [reverent, reverent one,];qurdu [warriorhood,];0.006
šahtu [reverent, reverent one,];mulaʾʾiṭu [one who encircles, one who keeps in check,];0.005
šahtu [reverent, reverent one,];puluhtu [awesomeness, fear(someness),];0.004
šahtu [reverent, reverent one,];muštēširu [one who puts in order, one who sets straight,];0.004
šahtu [reverent, reverent one,];alkakātu [ways of life,];0.004
šahtu [reverent, reverent one,];šangûtu [priest, priesthood,];0.004
šahtu [reverent, reverent one,];Ekur_P [?];0.004
šahtu [reverent, reverent one,];zikru [utterance,];0.004
šahtu [reverent, reverent one,];Zarpanitu [?];0.004
šahtu [reverent, reverent one,];šarratu [queen,];0.004
šahtu [reverent, reverent one,];Anu [?];0.003
šahtu [reverent, reverent one,];ilu [god,];0.003
šahtu [reverent, reverent one,];rēšu [head,];0.003
šahtu [reverent, reverent one,];mušallimu [one that delivers safely, one who keeps safe, that delivers safely,];0.003
šahtu [reverent, reverent one,];Enlil [?];0.003
šahtu [reverent, reverent one,];rabû [be(come) big, big, big one, fourth, great, great one, set, to be big,];0.003
šahtu [reverent, reverent one,];biblu [(action of) bringing, bringing, the (action of) bringing,];0.003
šahtu [reverent, reverent one,];eṭlu [manly, manly one, young man,];0.003
šahtu [reverent, reverent one,];bēlūtu [lordship, rule,];0.003
šahtu [reverent, reverent one,];pālihu [guardian, one who reveres, reverent one,];0.003
šahtu [reverent, reverent one,];qarrādu [hero, warlike,];0.003
šahtu [reverent, reverent one,];šubtu [dwelling, seat,];0.002
šahtu [reverent, reverent one,];Nippur_P [?];0.002
šahtu [reverent, reverent one,];šarru [bent, king,];0.002
šahtu [reverent, reverent one,];mīšaru [justice,];0.002
šahtu [reverent, reverent one,];Ninurta [?];0.002
šahtu [reverent, reverent one,];ilūtu [divinity, godhead,];0.002
šahtu [reverent, reverent one,];rēʾû [shepherd,];0.002
šahtu [reverent, reverent one,];qardu [hero, valiant, valiant one,];0.002
šahtu [reverent, reverent one,];gašru [strong, strong one, very strong, very strong one,];0.002
šahtu [reverent, reverent one,];Ištar [?];0.002
šahtu [reverent, reverent one,];palāhu [be(come) afraid, fear,];0.002
šahtu [reverent, reverent one,];ištaru [goddess,];0.002
šahātu [armpit, be(come) afraid, wash (off),];šahātu [armpit, be(come) afraid, wash (off),];0.026
šahātu [armpit, be(come) afraid, wash (off),];musâtu [(used) washing water,];0.017
šahātu [armpit, be(come) afraid, wash (off),];ēpištu [she who acts, sorceress, work team,];0.015
šahātu [armpit, be(come) afraid, wash (off),];nakādu [beat,];0.015
šahātu [armpit, be(come) afraid, wash (off),];zumru [body,];0.012
šahātu [armpit, be(come) afraid, wash (off),];bakru [foal,];0.012
šahātu [armpit, be(come) afraid, wash (off),];muštēpištu [enchantress, sorceress,];0.01
šahātu [armpit, be(come) afraid, wash (off),];anāqāte [she-camels,];0.01
šahātu [armpit, be(come) afraid, wash (off),];dikuggallu [chief justice,];0.01
šahātu [armpit, be(come) afraid, wash (off),];nanduru [intertwined, very wild,];0.009
šahātu [armpit, be(come) afraid, wash (off),];lānu [form,];0.008
šahātu [armpit, be(come) afraid, wash (off),];ibilu [camel,];0.008
šahātu [armpit, be(come) afraid, wash (off),];kaššāpu [sorcerer, sorceror,];0.007
šahātu [armpit, be(come) afraid, wash (off),];mû [water,];0.007
šahātu [armpit, be(come) afraid, wash (off),];marratu [(a bird), bitter thing,];0.007
šahātu [armpit, be(come) afraid, wash (off),];kaṣāṣu [grind, rain, rain?,];0.006
šahātu [armpit, be(come) afraid, wash (off),];agubbû [holy water vessel,];0.006
šahātu [armpit, be(come) afraid, wash (off),];ramāku [bathe, bathe oneself,];0.006
šahātu [armpit, be(come) afraid, wash (off),];kamāsu [gather in, kneel, squat,];0.005
šahātu [armpit, be(come) afraid, wash (off),];erpetu [cloud,];0.005
šahātu [armpit, be(come) afraid, wash (off),];puzru [concealment, hidden place,];0.005
šahātu [armpit, be(come) afraid, wash (off),];qâlu [pay attention,];0.004
šahātu [armpit, be(come) afraid, wash (off),];Anzu [(a star),];0.004
šahātu [armpit, be(come) afraid, wash (off),];raʾābu [be angry, shake,];0.004
šahātu [armpit, be(come) afraid, wash (off),];epēšu [do,];0.004
šahātu [armpit, be(come) afraid, wash (off),];kaššaptu [sorceress,];0.004
šahātu [armpit, be(come) afraid, wash (off),];ēpišu [doer,];0.004
šahātu [armpit, be(come) afraid, wash (off),];diānu [judge,];0.004
šahātu [armpit, be(come) afraid, wash (off),];ruhû [sorcery,];0.004
šahātu [armpit, be(come) afraid, wash (off),];rusû [dissolution?, sorcery,];0.004
šahātu [armpit, be(come) afraid, wash (off),];upšaššû [(magical) procedure(s),];0.004
šahātu [armpit, be(come) afraid, wash (off),];arnu [guilt, sin,];0.004
šahātu [armpit, be(come) afraid, wash (off),];karāšu [catastrophe, military camp,];0.004
šahātu [armpit, be(come) afraid, wash (off),];tuqumtu [battle,];0.003
šahātu [armpit, be(come) afraid, wash (off),];tamhāru [battle,];0.003
šahātu [armpit, be(come) afraid, wash (off),];puluhtu [awesomeness, fear(someness),];0.003
šahātu [armpit, be(come) afraid, wash (off),];zikru [utterance,];0.003
šahātu [armpit, be(come) afraid, wash (off),];ṣalmu [black, black one, effigy, image,];0.003
šahātu [armpit, be(come) afraid, wash (off),];mūdû [knower, knowing,];0.003
šahātu [armpit, be(come) afraid, wash (off),];qātu [hand,];0.003
šahātu [armpit, be(come) afraid, wash (off),];muhhu [skull,];0.003
šahātu [armpit, be(come) afraid, wash (off),];lemnu [bad, bad one, evil, evil one,];0.003
šahātu [armpit, be(come) afraid, wash (off),];rakāsu [bind, tie,];0.003
šahātu [armpit, be(come) afraid, wash (off),];bāšû [existing,];0.003
šahātu [armpit, be(come) afraid, wash (off),];KA.INIM.MA [wording of (label),];0.003
šahātu [armpit, be(come) afraid, wash (off),];dinānu [substitution,];0.003
šahātu [armpit, be(come) afraid, wash (off),];kabattu [liver,];0.003
šahātu [armpit, be(come) afraid, wash (off),];ṣētu [bright light, fever, light,];0.003
šahātu [armpit, be(come) afraid, wash (off),];sunqu [famine,];0.003
šahātu [armpit, be(come) afraid, wash (off),];hušahhu [need,];0.003
šutadduru [constantly terrified,];šudlupu [sleepless,];0.035
šutadduru [constantly terrified,];palhu [fearful, fearful one, fearsome, fearsome one,];0.029
šutadduru [constantly terrified,];adru [afraid, dark, scared, threshing floor,];0.022
šutadduru [constantly terrified,];lumnu [evil,];0.012
šutadduru [constantly terrified,];ittu [peculiarity, sign,];0.006
šutadduru [constantly terrified,];sanāqu [check,];0.006
šutadduru [constantly terrified,];ṭehû [approach, approaching, be(come) near, be(come) near to, coming near, near,];0.004
šutadduru [constantly terrified,];murṣu [illness,];0.004
šutadduru [constantly terrified,];mārtu [daughter,];0.004
šutadduru [constantly terrified,];qerēbu [approach, be(come) close,];0.003
šutadduru [constantly terrified,];lemnu [bad, bad one, evil, evil one,];0.002
šutadduru [constantly terrified,];ṭābu [favourable, good, sweet,];0.002
šutadduru [constantly terrified,];bītu [house, spending the night, stayed overnight, temple,];0.002
šutadduru [constantly terrified,];bašû [be, be (at hand), be(come at hand), exist, existing,];0.002
šutadduru [constantly terrified,];nabû [call, called, called one, name,];0.002
šutadduru [constantly terrified,];qibītu [speech,];0.002
šutadduru [constantly terrified,];zikru [utterance,];0.002
šutadduru [constantly terrified,];šīru [flesh, ominous part,];0.002
šutadduru [constantly terrified,];šakānu [put,];0.002
šutadduru [constantly terrified,];nāru [canal, musician, river,];0.002
šutadduru [constantly terrified,];mahāru [face,];0.002
šutadduru [constantly terrified,];Sin [Month of the God Sin,];0.002
šutadduru [constantly terrified,];elû [go out, go up, high, remove, tall, top, upper, upper part,];0.001
šutadduru [constantly terrified,];rēšu [head,];0.001
šutadduru [constantly terrified,];šumu [name,];0.001
šutadduru [constantly terrified,];šemû [accept (prayer), hear, heard, hearing, informed,];0.001
šutadduru [constantly terrified,];libbu [(a kind of bread), inner body, interior,];0.001
šutadduru [constantly terrified,];ilu [god,];0.001
šutadduru [constantly terrified,];amāru [appear, experience, see,];0.001
šutadduru [constantly terrified,];bēlu [lord,];0.001
